recipient,reason,rewardToken,rewardAmount
0x7707A5bb1c82Eeff36Db47c84cd46d37cE6Ca7A5,ERC20,PYTH,0.157048
0x705c7909E5d4B833778cB95FEE849C7DFf1d0681,ERC20,PYTH,0.156605
0x2A27531AF775D19964E3A5c26869a9b468980AAd,ERC20,PYTH,0.15644
0x583C3EA145261F7510Df3f0Ec30e70d36aA63fe0,ERC20,PYTH,0.156129
0x42377B2b3426a1ac388294eEf88AF65B8CD8847b,ERC20,PYTH,0.156129
0x00D8d69A862C94B7Ec6F8DF1eF30599CF31D39f2,ERC20,PYTH,0.154497
0xb36a0671B3D49587236d7833B01E79798175875f,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.15345
0xD9EEECc79A845eFeB11AE91AE00622d19FaB7aF0,ERC20,PYTH,0.153177
0xb65fC205B161DA5Af518507B8F18df74A55b2FA2,ERC20,PYTH,0.152986
0x1ADCf53349Ae6829ff7370707223C56b39821Bf9,ERC20,PYTH,0.151603
0x07586e2c9e94F58e5c96eC47dA7236a89272D01E,ERC20,PYTH,0.149393
0x7609250783E636240b1B8D6ce53614a18b101Be2,ERC20,PYTH,0.146914
0x3E874ADB5954d447E1C3850C61d7fE1eFb480a6f,ERC20,PYTH,0.145024
0x7D64e59464430BfF5cA2D2D4a9643Ca59e66BDa9,ERC20,PYTH,0.145006
0xC700bFA131c93585E0Ba666d1Cb4A75Fd9094f3d,ERC20,PYTH,0.144691
0x39B82377235eb189d07B5478835e7a2011b125d1,ERC20,PYTH,0.143394
0x99D305dfc38CEfA91cB1129387681eDe4c93e87D,ERC20,PYTH,0.142879
0x8E547006bA6f3305Ff0a32390bdAcB524115E936,ERC20,PYTH,0.142398
0x69389398e4D903b02010e20d308ee58EA8D6D714,ERC20,PYTH,0.142284
0x0585c0d0aEdF071a07992ad650bdc047Cef0c04F,ERC20,PYTH,0.139921
0xFBE6915fB22DFe6b42a7c50b43B45bF692681e5D,ERC20,PYTH,0.13913
0xD39a13C5dC777E05d98aFCAdf3Ad60984165b43B,ERC20,PYTH,0.137956
0x783239CdC45c1855bb0a9d863618F981e7fe77b7,ERC20,PYTH,0.136979
0x949aD06a4c904cd0B31AE2F56AaE0eC68C16CCAc,ERC20,PYTH,0.136874
0x9E73201903164d3B476505f3C54F86cdCD4010DF,ERC20,PYTH,0.135404
0x9fD9Bb687696f19038892989876Bd6dC96Abd769,ERC20,PYTH,0.133469
0x5bc926188E2cDB490c3b8d0aF24EF8316f4864Aa,ERC20,PYTH,0.132358
0x347Bb83E4ab465C8C6b7afaB3BEB373410A9Cae2,ERC20,PYTH,0.13146
0x33482803274C5e08661843636DceE8E9A68c7252,ERC20,PYTH,0.130204
0xDe455e9190b44b1D2a30150cFF6ab7cDE2f70C4a,ERC20,PYTH,0.129839
0xba785BAD4d78D4bCbb7E929A8C4692dD3c474659,ERC20,PYTH,0.129111
0x886cf30e5f7C6f69Ef1Be1173a53a6DD04E76966,ERC20,PYTH,0.127152
0x6B2a8D18C96EA46c558c5F9CAf415F6D03938755,ERC20,PYTH,0.124499
0xe84E9DE1BAFcfFd167Dc434Cd3F806e69762118A,ERC20,PYTH,0.123267
0x841122630feAD75986E5eBc3eFA0d2D912b34a17,ERC20,PYTH,0.123073
0xEcB8d5796aa5B0dF5F4C72472CA5D78e90952f0F,ERC20,PYTH,0.121469
0xc293Bb411caDaFb8badEc8Cfe91D56ACE3b408E3,ERC20,PYTH,0.118341
0x375d7292400b987656134aDEb115Dc0EC1Aa3f90,ERC20,PYTH,0.114118
0xff1B29B91c66eF274180eEa4319A49B7438dB427,ERC20,PYTH,0.112373
0x7b69771616A1f673E57F0FC6eD6053FC63B7607C,ERC20,PYTH,0.111611
0xa277035C5Ea0883C610372581f912bfcABaD1D1A,ERC20,PYTH,0.110729
0x4296f293528eDD013F8ae8b3fc5448524e898010,ERC20,PYTH,0.109651
0xd2546Dcb135051987A12cfc8eB76A146EADD8965,ERC20,PYTH,0.109639
0x6ABcf2e0F944cB5A151c563767B18656d1682fC8,ERC20,PYTH,0.107943
0xa2A3fD7ce8322aE5d3DebC37023fAe11cE900d5D,ERC20,PYTH,0.107502
0xC9e8E8DAF1Dd80140Cf1baccFCa0D9628be2a425,ERC20,PYTH,0.107396
0x20eA21B8C700c9186F4F910db0A39578F13156EA,ERC20,PYTH,0.106821
0x6e7DB89C3dBB78cC4C0552Cc155Abf78F9faaf23,ERC20,PYTH,0.106783
0x868677D8046d91996b4aAC0A40bC7de26176b1dB,ERC20,PYTH,0.10657
0xe900974c3F8b912E2C8515e9AcFE659378815b24,ERC20,PYTH,0.10551
0xDafb6754123eA1Bf37Bc8e23EE17D45196C8ECBd,ERC20,PYTH,0.105278
0x05f6875132b910976ee165171b78D7965e0fBF5C,ERC20,PYTH,0.101383
0x8d48b222A8bEf0f21B7b2518D2E1d2eC09ad0b8c,ERC20,PYTH,0.101128
0x1537C0EE8ed1Ed158145f898c2ddedacF2fc09B8,ERC20,PYTH,0.099462
0x38C6522D8904846a482ddd64994F45764A0D275c,ERC20,PYTH,0.098917
0x1C5916C35edb549eA94fb7B751baf78E63F7E64c,ERC20,PYTH,0.098109
0xD9A36a5b5aC639f208f4B5D5282CaB4bf438dc21,ERC20,PYTH,0.097992
0x1a176aDBe1f85E6c76dB86Bf328566c0C6032874,ERC20,PYTH,0.095328
0x62CC4EDfe738701297f06cE979dE18229b69B49A,ERC20,PYTH,0.095299
0xa42100a45b5945a3A5830F3f1C2E290ed16e0257,ERC20,PYTH,0.094662
0xB5341CAD27BC4d3AfF1447a293D5874602fd0d2d,ERC20,PYTH,0.094618
0x2984Bb4953cfCE2cEc957388BE686D6c38779234,ERC20,PYTH,0.094198
0x315A72071c9b27C7C06dEF61E1D1AA406ebD0Beb,ERC20,PYTH,0.093286
0x2aC5Fd39197220Fb6fcB750E24a9BF91376Bd5e6,ERC20,PYTH,0.092259
0xb764066C1fA29cdD472B3EDb8f79e62f49593d3b,ERC20,PYTH,0.0906
0x6EcDab45023d14d57C5D09e9f8A4a3782B0fd2fE,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.089143
0x6810DBA12317406828D64B07D34aD22338644bB3,ERC20,PYTH,0.088117
0x3AafaBA1F0C3F1c53a43Dd647073c8fA050f8828,ERC20,PYTH,0.087274
0x55aAd92Db82a7Cd81eA3B35cA8Fbc85bED1f0152,ERC20,PYTH,0.08549
0xddC8965314fbeecDEe1B5791eD657E316c20DF58,ERC20,PYTH,0.084515
0x8d80366409C961459BB83F4c94A809087F750617,ERC20,PYTH,0.084499
0xc488B705640cFBBa5bb24C72e4B76B61fbD06288,ERC20,PYTH,0.081084
0x8d3cf8BB514fDC366183C39448824BF120736114,ERC20,PYTH,0.080645
0x585F211675395d3Db21556872e61757232BeC814,ERC20,PYTH,0.078058
0xbE2fd46639EAe548552aA79b1245D65718cB89d9,ERC20,PYTH,0.076267
0x00a97352C0512544a17F789f4B9e0a6822c17753,ERC20,PYTH,0.075123
0x43a516401f1cf90d6f43B8b5f6D04408aDEcA264,ERC20,PYTH,0.074778
0x09334F42d68430aF41985042794fb37EaB6C41A0,ERC20,PYTH,0.074462
0x48E0D2C4BE37C9D4e971597FBaB155B6db4736Af,ERC20,PYTH,0.073031
0x6a6124D46dBbaCEa44c36D20301FDAcEf479045F,ERC20,PYTH,0.072923
0xb7CFD3F1B79B445d6bE18f78d2eFa1195b4Ffe01,ERC20,PYTH,0.072877
0x5ea3cA8b27B5E69d92b46275225961F63279EA1A,ERC20,PYTH,0.071958
0x5eA25127cEdE96db866B2921581A5270e7b54C13,ERC20,PYTH,0.071754
0xd27412131896b2deFE03F66F4aFcE1e6d728D970,ERC20,PYTH,0.070675
0xDC4Ad39927D875311f7460515B9A1A1d790FF6Ab,ERC20,PYTH,0.070171
0x9BD2eC9F7204a074187e6708588B2275e878A754,ERC20,PYTH,0.069812
0xC1E84835E43d72d2de3C0f0026e264E5714E0443,ERC20,PYTH,0.069226
0x1CFaF69C935e66e94162545a2E66A33804C5a2Ea,ERC20,PYTH,0.069178
0xab02f5546A7D489269100e0E10B89F1cB615eF7D,ERC20,PYTH,0.068417
0x80aF73FEeF1b9D0f2EF230a548d752E7dC984646,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.06648
0x1E02E9B0D74190c0e2F55eEB0FD61B00C35D9346,ERC20,PYTH,0.064783
0xA7D84057F829248062582A33b69acdB6e01c9a52,ERC20,PYTH,0.064579
0x87617E7FC22Fb233E3AB4106960AeF85911F73Ea,ERC20,PYTH,0.063601
0x224CCe1864eB675D0fA9C3625fb1a6F4a9771532,ERC20,PYTH,0.063306
0xC2217CB4a5Aa153a947A408C4e1CAf2F0AaaEadC,ERC20,PYTH,0.06264
0xD5A0eb9eC25ee60b3aAa4446CB80ABef3CDaA800,ERC20,PYTH,0.060275
0x3C1261a55d25DE041D24a5C8a83a6C3E71fC8B5d,ERC20,PYTH,0.058555
0xf92A7BBFDd13C8B91de6a3AA1593a555728C92dE,ERC20,PYTH,0.057863
0xf22ACEF7a82F850a8bE83f920FA3566238684CF1,ERC20,PYTH,0.054089
0x4846AEe6d7C9f176F3F329E01A014c2794E21B92,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.052939
0x93676a2255FE06aCe13028C4955d0a37b4e6B4Ad,ERC20,PYTH,0.052538
0x6f5a8A35fb10EEcEF9128f407a0fe67B898556CF,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.051582
0x26283F82D54C38b79FF613cD11B72dEA46e605b1,ERC20,PYTH,0.050789
0x88b04425526139f9B892921098E7678e854c115A,ERC20,PYTH,0.050754
0xfdEB0e0079ea19438b37D177fEbd2151c945BeC2,ERC20,PYTH,0.045862
0xDc42fBf765cbeE0A786E07A862E89a59F872ad29,ERC20,PYTH,0.045338
0x86c9DD7a8b06654E837C7C3E42c989e249f6CDFC,ERC20,PYTH,0.040536
0x81e3C9dED64CAF37ee5fFd643637E1a97CD64F5f,ERC20,PYTH,0.040423
0x7BE9f74E73f1d1aCe72d0e234202B9D079309DB3,ERC20,PYTH,0.040162
0x13988CEF5721a77e9A873b9c988559ABd698516A,ERC20,PYTH,0.040121
0xB94160Ad9D68dAf0bAC5bD2a2a58ec0fE1EE1310,ERC20,PYTH,0.040076
0x349dd186e591DfF4f06b2ACBA36e94d065dF414F,ERC20,PYTH,0.039417
0x77B141756C20a3ae3edbB81C978166dAeb21225E,ERC20,PYTH,0.036359
0xadF04Bd9c3821CbF92a4FBd7EAD161B85aF07Da6,ERC20,PYTH,0.03598
0x43F4427BDbf9BFccAf22929dCdD8749c1B347E3B,ERC20,PYTH,0.03586
0x55D646991a3D834Cc321f671ECB345F040DF1a58,ERC20,PYTH,0.035315
0xDA434793A5A52F7293a806A8F156e2429d500195,ERC20,PYTH,0.034584
0x23461e24F1D7601a674ab672ADEE0b4459302214,ERC20,PYTH,0.034117
0x036696a5b3Ce9B6cC16785Fa8D2d19bA2bf5908f,ERC20,PYTH,0.03391
0xF0562fB0bd203ba736e92A49581331B15836b95a,ERC20,PYTH,0.033878
0x4872A286645a3733Daff9aBC1D196Fd4704B5C9B,ERC20,PYTH,0.033803
0xa97E8Edf4CD35fBe740B74ED4A5dfb62977191f7,ERC20,PYTH,0.033155
0xbAB51e6e43Bf501184a8F7E84f23BAaB8C7F6f4c,ERC20,PYTH,0.032961
0x35A5cD1F50Fec2d6dDf57bd58c6790c995bE5B9E,ERC20,PYTH,0.032253
0x01CC7BA4F67e102e8f789C2859E091CFcA7Bde35,ERC20,PYTH,0.03211
0xCbD40742B4D2Aa672a4cBF32BE0044d861a5461A,ERC20,PYTH,0.031781
0x714408B699193f7da051729c2d277D6F07FB6287,ERC20,PYTH,0.031772
0xfF9A186c822EE4c873b37e2226f218C46302CcDb,ERC20,PYTH,0.031574
0xE8F49f7fED0B55A095291941C1eA2e4A8DF7C0Cf,ERC20,PYTH,0.031546
0xCe3497d151FBa315852D144ecBDd0bcF300C83D3,ERC20,PYTH,0.031108
0x211D4b4E95F9d891CD6E4ee74321B70d315Cd73d,ERC20,PYTH,0.031096
0xefd8A468981DA0C26a2436FCA2e11e52baBEe6a6,ERC20,PYTH,0.031093
0x3075416570E8867F2aF9d1A720A1C4310889fC71,ERC20,PYTH,0.030914
0x76dF1eb4185cb86682fFD90D20CF140146465737,ERC20,PYTH,0.030869
0x5023C10f7671d46a89A20b0c4Eb756a6f251cb68,ERC20,PYTH,0.030676
0xC4839C439A8646A64c7CE5A7Da008A5d0062D4BC,ERC20,PYTH,0.030586
0xA315aDB4a82CaeE3bD97A12B88d589069f14E204,ERC20,PYTH,0.029689
0x8d523080f470CC5668a395a9F954132413A6CC5b,ERC20,PYTH,0.028717
0x2f74585b257A908C9857480860F82C8127D05Be5,ERC20,PYTH,0.02614
0xCEF28ce7884Ae973990fb826C1986afaa9319B9A,ERC20,PYTH,0.02614
0x0E6998ACc5A20a5aa58e40EB0DD6C06f2D3206a0,ERC20,PYTH,0.024539
0x84Fb0edF4A4F271Ff2107035a3100B83E27D1Fe2,ERC20,PYTH,0.024482
0xfF3b6159232585173484a4B76cBc74d60E3d135C,ERC20,PYTH,0.023654
0x8BdaB88305784De6c51B36A3f350a25F1b7A153a,ERC20,PYTH,0.023231
0x5568d637aEfE29D939a724f64e0515B238353Bfb,ERC20,PYTH,0.022906
0x43C6f686359f26fCC6c53780E76634f4A3c341a3,ERC20,PYTH,0.022888
0xaB5B6fbf38942427d7E46B8232465c36d3Fb004A,ERC20,PYTH,0.021905
0xBBE4Bf2D53A4A752c0eF21573FA0162BddafCD12,ERC20,PYTH,0.021024
0x70c25bc57Ba1F582075893D50De804d407FE68ea,ERC20,PYTH,0.02029
0x122CDff41075bA816BeC3Eb9e8345Fd9F236293f,ERC20,PYTH,0.019654
0x5F2e274C5ca192743fCED7951258c4DDa0582C8f,ERC20,PYTH,0.01909
0x28Cd7B80c27B78708c605E82ec20d6cE679521fF,ERC20,PYTH,0.0186
0xECD9dbc240824A839F514f3d6F9ebF831480aea6,ERC20,PYTH,0.018349
0x9e6d662e030d0007cCACc265d430f7a53386Ee8a,ERC20,PYTH,0.018312
0x654F8d40fF1fD877eF3B91298c21414E7638e97F,ERC20,PYTH,0.01755
0x79Ea566f725E6B3Cee56bD592de9c13f16dc3509,ERC20,PYTH,0.017133
0xfd8835dF382B69b3cd498aBA0d745Fbf6a421D13,ERC20,PYTH,0.017132
0xB4a726F320b429730b2F1d2165C2cE06B9328085,ERC20,PYTH,0.017105
0x74AA8463874AEBB1AE29Be8F8ba1ADc322a9402D,ERC20,PYTH,0.016988
0x93Ea069784ba3580805ca976455201dfF1cDc53F,ERC20,PYTH,0.016985
0xC093EC5cd4f3EFf34f86c006B2879527dD591E9f,ERC20,PYTH,0.016985
0x8179c42DDb788E51128f2f6672B5466458291E05,ERC20,PYTH,0.016337
0x23631b12402FE1B2404fcCFAB01557269B0DF108,ERC20,PYTH,0.016252
0x2193Ed5E46874A48c04f3F7ADB9943FE42153541,ERC20,PYTH,0.015999
0x98111F574f4c427Bb800b7e82D4C75401d3d98b1,ERC20,PYTH,0.015836
0x638a344B840D46781245E3EeB5163992CC1F7026,ERC20,PYTH,0.015836
0x5352bAD0515Eb14C8b2d34B8Fe5c1170cD74a00C,ERC20,PYTH,0.015703
0xE564134f7e0a6F0a42cDFc26d8EA2769F5422a6A,ERC20,PYTH,0.015351
0x8F4f87c66d31D2596B07c706be5d5FA3184E9308,ERC20,PYTH,0.01513
0x53e35b97Bbba7ACE0556D7b94f8B80383e314630,ERC20,PYTH,0.014831
0x48124faEf010B3816A51a8508f70830FF7745459,ERC20,PYTH,0.014795
0xD1CDFC966D09CFda30042a12f87717209C2E11Ef,ERC20,PYTH,0.014756
0x93610D1EdA9dF4FC66dbd681be371C2475ba7F8f,ERC20,PYTH,0.01286
0x5bEED0516Cbf1857183c9Fe25179Eb3B3c2FdF43,ERC20,PYTH,0.012721
0x030395e15777C721e9737009FA12EC0166586Fb5,ERC20,PYTH,0.01258
0x39defF3Bab3452cB704913B3907881F04f74Ce19,ERC20,PYTH,0.012357
0xc4Ac4a3dba40934C329Af9e7157007Bc043422c5,ERC20,PYTH,0.012239
0xf7120a8c9ef8437dFA0B6FA0988e35b6B5cF401D,ERC20,PYTH,0.011357
0xA61175Cc5d701E8e43b00D40949Cc74a696D8f1C,ERC20,PYTH,0.010717
0x34044D9B715E58Bea31CC3E7489744C0A02c1f9A,ERC20,PYTH,0.010053
0xad648110ad723bACCcF3a971F0133e79321bF383,ERC20,PYTH,0.009999
0xF315fA648e87D892dA7bd7fFb94508feD1844Bfb,ERC20,PYTH,0.009476
0xbAFA0473D874776a59C2542556C2022035EAF3BA,ERC20,PYTH,0.009469
0x106Aaa307d8E990b13c5809E254e4b0E662f7dFD,ERC20,PYTH,0.00934
0x94E70b76Ea709E33f2f41b35Be0f2F1D94cE799a,ERC20,PYTH,0.009248
0x58632026945fbf87fD91b133fCeBF9a91f3353Db,ERC20,PYTH,0.00884
0x7450fB048BD81D69C27676B93129F611af948c28,ERC20,PYTH,0.008683
0xFA3CE4b82cC4dd303104b5c43eEcF72871d31632,ERC20,PYTH,0.008313
0x8b309a223c80b8168FDD27d00ce55a6159Dc3079,ERC20,PYTH,0.008294
0x13EccC7EC8EF9C1A968136DD2d93b0Ad4126AA70,ERC20,PYTH,0.008236
0x71784A8B738a340C433c48ccE913c1f633869830,ERC20,PYTH,0.007944
0x8864a9372B7105f4AA1B8FE89840Caff02373f50,ERC20,PYTH,0.007319
0x64Ac284155Aa1278eA12b51c436e6fF3744Cc46C,ERC20,PYTH,0.006786
0x7D4f13a35832825a695045E4cE0a7A0ECEE0d782,ERC20,PYTH,0.006743
0xF7e8cAeFa7A22999AA7a2DFe7bE570DbB341afB1,ERC20,PYTH,0.006547
0xbBF51f342088e76a83f26BF56eEeAe3b42C0E030,ERC20,PYTH,0.006173
0xf22e8F326b79A74f23532aD0E660AC35a8f5e849,ERC20,PYTH,0.006173
0xC5AD21B2CC0EC7ED117831f963A281fe7685287c,ERC20,PYTH,0.006173
0xDc08260b328a2e61DD24C51eFAF1487D0588e964,ERC20,PYTH,0.006173
0x2A1567732BE8A3d0e5E1F9d476AEC62b4220667b,ERC20,PYTH,0.006173
0xcd64D46653c4Da18de4D36F20958Fe70BE419cb3,ERC20,PYTH,0.006173
0x0C7366AF4e462C190Dd2bE0AD5e4c72D3cc40160,ERC20,PYTH,0.006173
0xe5d3E3Bbe6e146A570464A7009e885DD6a7Fe9b1,ERC20,PYTH,0.006173
0x3a0A7FC39058A2471dF421895aa1b79D537526a7,ERC20,PYTH,0.006173
0x274D63f40e22f8b3940d9603F633dFEaE183668A,ERC20,PYTH,0.006173
0x5Da60a23F8a4C9eB80989331becFF58A51F4EC73,ERC20,PYTH,0.006173
0xd1c805676244085838262806fFb92b21421e5B8d,ERC20,PYTH,0.006173
0x68DE6CF11788Fb6009946a46306F74995cFe7540,ERC20,PYTH,0.006173
0x2b825310fb53bEcc7403f1e80AF84C47c9910c46,ERC20,PYTH,0.006173
0x2E5fedB3B750b51506753bf1171CD3CAAeAB42B1,ERC20,PYTH,0.006173
0x1451992F7df4d1819928e87e4f8819D4aC7060CB,ERC20,PYTH,0.006173
0x167e60558162C8fD4e5db25c5dC6C46737b131B2,ERC20,PYTH,0.006173
0x1c5eF5C3E4A6D6f368B8008FAeDBE8c078553097,ERC20,PYTH,0.006173
0xdaC9cfe34419faFb96bEf1A684ab8E2b62F4Ad33,ERC20,PYTH,0.006173
0xBE2800C4DeaD2c7C361Ec51BA6D6a384afEFE224,ERC20,PYTH,0.005794
0x729063fc5aA88a9aD2869737df3Bb345B9Fff136,ERC20,PYTH,0.004976
0xD8c9BAdd1E3C0430999d9b81CcD03ED742Dce9Fd,ERC20,PYTH,0.0045
0x7e21749ab7fc3bC1A77fA5814cDFB651CA9E241c,ERC20,PYTH,0.00419
0xC578f24d421Ca85c1243d4E6038eBfAe818B8644,ERC20,PYTH,0.003662
0x8f616beBF58dE8861289627fd5576989d6D729f0,ERC20,PYTH,0.003662
0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,ERC20,PYTH,0.003653
0x1E49515F9233E5C5865453F0DFF9D346dcC3b261,ERC20,PYTH,0.003421
0xb802330248a2e60E05B3df0C948862B208AD4f14,ERC20,PYTH,0.003288
0x8C4AEf6C3983FBEED0F635F03533bC3C18b0B4bD,ERC20,PYTH,0.00322
0xC6326e5d3C128C38595134021A30af0C15916285,ERC20,PYTH,0.00322
0xB282a0F1473B6698b6a382AE1e072A8Cb6476e58,ERC20,PYTH,0.003166
0xA4c33c26B3C11CfD45B891aB1182FDc3c934DF67,ERC20,PYTH,0.003154
0x2a9356aCD8aB4e7aBE20b7e59F7119eD776E871d,ERC20,PYTH,0.003132
0x8efF57C5dCe6FFDD18BDcc12163628510431811d,ERC20,PYTH,0.003132
0x924eD01Eb95C31cf213f910A11a08238f2505EF1,ERC20,PYTH,0.003109
0x2306a976025bB4479c5bF964B86A5B5D23bA7B30,ERC20,PYTH,0.002633
0x2e97778b97DB81b62eb64103813E019F353537cD,ERC20,PYTH,0.002417
0x98801b4e58A415000C301740a8CB91C650C66B3A,ERC20,PYTH,0.002396
0xB2739B8eAd8c553062104c8D5264c5141981392e,ERC20,PYTH,0.001799
0x03d607c31e14fb2ebbe65C7D7C38899dFF81c2ca,ERC20,PYTH,0.000452
0xF363b614Cd6536F2191AC6BF3BBdFC4030Ed94da,ERC20,PYTH,0.000446
0x45d0A04E822Bf91e9bb9d84d6F6C96146909B1E6,ERC20,PYTH,0.000429
